id,name,team,position,leagues_taken,num_leagues_taken,available,taken_BL
1512,Paul DeJong,StL,SS,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1509,Dansby Swanson,Atl,SS,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",7,False,True
1441,Robinson Cano,NYN,2B,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1357,Yasmani Grandal,Mil,C,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1013,Kevin Gausman,Atl,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1354,Willson Contreras,ChN,C,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1075,Hyun-Jin Ryu,LAD,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1559,Ender Inciarte,Atl,OF,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1018,Zack Godley,Ari,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1210,Josh Hader,Mil,SR,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1570,Brandon Nimmo,NYN,OF,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1028,Nick Pivetta,Phi,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1035,Alex Wood,Cin,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1052,Kenta Maeda,LAD,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1679,Mike Moustakas,Mil,3B,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1592,Jesse Winker,Cin,OF,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1618,Victor Robles,Was,OF,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1016,Jon Lester,ChN,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1500,Jose Peraza,Cin,SS,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1358,Yadier Molina,StL,C,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1027,Jose Quintana,ChN,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1048,Joey Lucchesi,SD,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1574,Kyle Schwarber,ChN,OF,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1432,Ketel Marte,Ari,2B,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1356,Tucker Barnhart,Cin,C,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1361,Wilson Ramos,NYN,C,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1431,Brian Dozier,Was,2B,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1023,Jon Gray,Col,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1426,Cesar Hernandez,Phi,2B,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1029,Sean Newcomb,Atl,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1020,Julio Teheran,Atl,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1097,Yu Darvish,ChN,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1506,Brandon Crawford,SF,SS,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1223,Felipe Vazquez,Pit,SR,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1240,Kirby Yates,SD,SR,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1584,Joc Pederson,LAD,OF,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1410,Josh Bell(Pit),Pit,1B,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1060,Dereck Rodriguez,SF,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1258,Corey Knebel,Mil,SR,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1458,Brian Anderson,Mia,3B,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1666,Nick Markakis,Atl,OF,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1571,Corey Dickerson,Pit,OF,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1587,Harrison Bader,StL,OF,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1505,Chris Taylor,LAD,SS,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1218,Raisel Iglesias,Cin,SR,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1281,Sean Doolittle,Was,SR,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1515,Kike(Enrique) Hernandez,LAD,SS,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1472,Wil Myers,SD,3B,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1596,Franmil Reyes,SD,OF,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1568,Odubel Herrera,Phi,OF,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1034,Steven Matz,NYN,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1056,Ross Stripling,LAD,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1362,Francisco Cervelli,Pit,C,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1012,Jhoulys Chacin,Mil,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1025,Trevor Williams,Pit,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1021,Jose Urena,Mia,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1582,Ryan Braun(Mil),Mil,OF,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1583,Hunter Renfroe,SD,OF,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1438,Kolten Wong,StL,2B,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",7,False,True
1224,David Robertson,Phi,SR,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1068,Seth Lugo,NYN,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",7,False,True
1386,Francisco Mejia,SD,C,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1094,Brandon Woodruff,Mil,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1475,Jake Lamb,Ari,3B,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1100,Corbin Burnes,Mil,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1407,Eric Hosmer,SD,1B,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1291,Jose Castillo,SD,SR,"['wBL600', 'wBL601', 'wNL601', 'wNL603']",4,False,True
1579,Albert Almora,ChN,OF,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",6,False,True
1017,Tanner Roark,Cin,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1074,Michael Wacha,StL,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1467,Ian Happ,ChN,3B,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1591,Adam Eaton,Was,OF,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1503,Eduardo Escobar,Ari,SS,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1143,Alex Reyes,StL,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1038,Vince Velasquez,Phi,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1508,Nick Ahmed,Ari,SS,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1487,Nick Senzel,Cin,3B,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1142,Julio Urias,LAD,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1078,Freddy Peralta,Mil,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",7,False,True
1147,Jimmy Nelson,Mil,P,"['wBL600', 'wBL601', 'wNL600', 'wNL602', 'wNL603', 'wNL604']",6,False,True
1428,Jed Lowrie,NYN,2B,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1463,Evan Longoria,SF,3B,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1368,Austin Hedges,SD,C,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",7,False,True
1042,Anibal Sanchez,Was,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1429,Starlin Castro,Mia,2B,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1243,A.J. Minter,Atl,SR,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1297,Andrew Miller,StL,SR,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1412,Brandon Belt,SF,1B,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1669,Merrill Kelly,Ari,P,"['wBL600', 'wBL601', 'wNL602', 'wNL603', 'wNL605']",5,False,True
1573,Manuel Margot,SD,OF,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1507,Amed(German) Rosario,NYN,SS,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1024,Derek Holland,SF,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1050,Zach Eflin,Phi,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1032,Chase Anderson,Mil,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1371,Austin Barnes,LAD,C,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1087,Matt Strahm,SD,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1434,Ben Zobrist,ChN,2B,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1259,Will Smith(SF),SF,SR,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1572,Gregory Polanco,Pit,OF,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1252,Seranthony Dominguez,Phi,SR,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1369,Tyler Flowers,Atl,C,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1433,Ian Kinsler,SD,2B,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1214,Jeremy Jeffress,Mil,SR,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",6,False,True
1414,Ryan Zimmerman,Was,1B,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1263,Keone Kela,Pit,SR,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",7,False,True
1211,Craig Stammen,SD,SR,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1440,Adam Frazier,Pit,2B,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1043,Luke Weaver,Ari,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",7,False,True
1445,Jeff McNeil,NYN,2B,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1213,Jordan Hicks,StL,SR,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1575,Matt Kemp,Cin,OF,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",7,False,True
1062,Anthony DeSclafani,Cin,P,"['wBL600', 'wNL600', 'wNL601', 'wNL603', 'wNL604']",5,False,True
1569,Jose Martinez,StL,OF,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",7,False,True
1219,Archie Bradley,Ari,SR,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1664,Wilmer Flores,Ari,3B,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1677,Jeremy Hellickson,Was,P,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",6,False,True
1466,Maikel Franco,Phi,3B,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1051,Trevor Richards,Mia,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1019,Tyler Anderson,Col,P,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",6,False,True
1225,Richard Rodriguez,Pit,SR,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",6,False,True
1566,Ian Desmond,Col,OF,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1216,Jeurys Familia,NYN,SR,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",7,False,True
1363,Kurt Suzuki,Was,C,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1364,Jorge Alfaro,Mia,C,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1221,Steve Cishek,ChN,SR,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1585,Scott Schebler,Cin,OF,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",7,False,True
1613,Lonnie Chisenhall,Pit,OF,"['wBL600', 'wNL601', 'wNL602']",3,False,True
1360,Yan Gomes,Was,C,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1347,Trevor Rosenthal,Was,SR,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",6,False,True
1289,Mark Melancon,SF,SR,"['wBL600', 'wNL604']",2,False,True
1247,Pedro Strop,ChN,SR,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1212,Jared Hughes,Cin,SR,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",6,False,True
1102,Sandy Alcantara,Mia,P,"['wBL600', 'wNL600', 'wNL601', 'wNL602']",4,False,True
1511,Johan Camargo,Atl,SS,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",7,False,True
1236,David Hernandez,Cin,SR,"['wBL600', 'wNL600', 'wNL602', 'wNL603']",4,False,True
1083,Zach Davies,Mil,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603']",6,False,True
1229,Tony Watson,SF,SR,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1031,Andrew Suarez,SF,P,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603']",5,False,True
1365,Chris Iannetta,Col,C,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",7,False,True
72,Nick Tropeano,LAA,P,['wBL600'],1,False,True
1450,Luis Urias,SD,2B,"['wBL600', 'wNL600', 'wNL602', 'wNL603']",4,False,True
1106,Touki Toussaint,Atl,P,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",6,False,True
1079,Caleb Smith,Mia,P,"['wBL600', 'wNL600', 'wNL601', 'wNL602']",4,False,True
1091,Jeff Samardzija,SF,P,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",6,False,True
1599,Steven Souza,Ari,OF,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",7,False,True
1239,Jose Alvarez,Phi,SR,"['wBL600', 'wNL603']",2,False,True
1468,Colin Moran,Pit,3B,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",6,False,True
1272,Andrew Chafin,Ari,SR,"['wBL600', 'wNL603']",2,False,True
1519,Yairo Munoz,StL,SS,"['wBL600', 'wNL600', 'wNL603']",3,False,True
1233,Reyes Moronta,SF,SR,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",7,False,True
1548,Fernando Tatis,SD,SS,"['wBL600', 'wBL601', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",7,False,True
1588,Lewis Brinson,Mia,OF,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",6,False,True
1096,Adam Wainwright,StL,P,"['wBL600', 'wBL601', 'wNL600', 'wNL602']",4,False,True
1521,Greg Garcia,SD,SS,"['wBL600', 'wNL600']",2,False,True
1190,Logan Allen,SD,P,['wBL600'],1,False,True
1366,Russell Martin,LAD,C,"['wBL600', 'wNL602', 'wNL604']",3,False,True
1479,Ryan McMahon,Col,3B,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603']",6,False,True
1245,Dan Winkler,Atl,SR,"['wBL600', 'wNL601', 'wNL603']",3,False,True
1290,Arodys Vizcaino,Atl,SR,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",7,False,True
1066,Robbie Erlin,SD,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",7,False,True
1053,Mike Montgomery,ChN,P,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",6,False,True
1244,Kyle Crick,Pit,SR,"['wBL600', 'wNL600', 'wNL601', 'wNL602']",4,False,True
1274,Hector Neris,Phi,SR,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603']",5,False,True
1676,Gio Gonzalez,-,P,"['wBL600', 'wNL600', 'wNL601', 'wNL604']",4,False,True
1103,Max Fried,Atl,P,"['wBL600', 'wNL600', 'wNL602', 'wNL604']",4,False,True
1578,Jason Heyward,ChN,OF,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",6,False,True
1680,Neil Walker,Mia,2B,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",6,False,True
1104,Daniel Poncedeleon,StL,P,['wBL600'],1,False,True
1232,Wade Davis,Col,SR,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1044,Wei-Yin Chen,Mia,P,"['wBL600', 'wNL600', 'wNL601', 'wNL602']",4,False,True
1065,Eric Lauer,SD,P,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",6,False,True
1465,Todd Frazier,NYN,3B,['wBL600'],1,False,True
1517,Hernan Perez,Mil,SS,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",6,False,True
1217,T.J. McFarland,Ari,SR,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603']",5,False,True
1228,Yoshihisa Hirano,Ari,SR,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL604']",5,False,True
1528,Garrett Hampson,Col,SS,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1607,Steven Duggar,SF,OF,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",6,False,True
1674,Justin Wilson,NYN,SR,['wBL600'],1,False,True
1510,Miguel Rojas,Mia,SS,"['wBL600', 'wNL601', 'wNL603']",3,False,True
1422,Pete Alonso,NYN,1B,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1267,John Brebbia,StL,SR,"['wBL600', 'wNL602', 'wNL603']",3,False,True
1437,Daniel Descalso,ChN,2B,"['wBL600', 'wNL600', 'wNL602']",3,False,True
1063,John Gant,StL,P,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604']",6,False,True
1222,Sam Dyson,SF,SR,"['wBL600', 'wNL600', 'wNL601', 'wNL602', 'wNL603']",5,False,True
1242,Shane Carle,Atl,SR,['wBL600'],1,False,True
1109,Mike Soroka,Atl,P,"['wBL600', 'wBL601', 'wNL601', 'wNL602', 'wNL603']",5,False,True
1439,Joe Panik,SF,2B,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603']",6,False,True
1076,Michael Lorenzen,Cin,P,"['wBL600', 'wNL600', 'wNL604']",3,False,True
1520,Charlie Culberson,Atl,SS,"['wBL600', 'wNL604']",2,False,True
1304,Brandon Morrow,ChN,SR,"['wBL600', 'wNL600', 'wNL604']",3,False,True
1227,Seung-Hwan Oh,Col,SR,"['wBL600', 'wNL600', 'wNL602', 'wNL603']",4,False,True
299,Tyler Olson,Cle,SR,['wBL600'],1,False,True
1516,Orlando Arcia,Mil,SS,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL603']",5,False,True
1188,Chris Paddack,SD,P,"['wBL600', 'wBL601', 'wNL600', 'wNL601', 'wNL602', 'wNL603', 'wNL604', 'wNL605']",8,False,True
1309,Pat Neshek,Phi,SR,"['wBL600', 'wNL601', 'wNL602']",3,False,True
